datetime	wtr_0	wtr_1	wtr_2	wtr_3	wtr_4	wtr_5
2021-06-30 22:15:00		25.512	23.217	19.924	15.195	11.645
2021-06-30 22:20:00		25.502	23.228	19.871	15.195	11.655
2021-06-30 22:25:00		25.523	23.228	19.828	15.227	11.688
2021-06-30 22:30:00		25.512	23.249	19.839	15.238	11.688
2021-06-30 22:35:00		25.534	23.217	19.774	15.27	11.709
2021-06-30 22:40:00		25.523	23.26	19.817	15.27	11.688
2021-06-30 22:45:00		25.523	23.249	19.796	15.28	11.645
2021-06-30 22:50:00		25.544	23.271	19.774	15.248	11.623
2021-06-30 22:55:00		25.544	23.281	19.796	15.291	11.527
2021-06-30 23:00:00		25.534	23.26	19.764	15.27	11.484
2021-06-30 23:05:00		25.534	23.26	19.796	15.27	11.398
2021-06-30 23:10:00		25.534	23.271	19.742	15.27	11.377
2021-06-30 23:15:00		25.512	23.271	19.742	15.28	11.387
2021-06-30 23:20:00		25.523	23.271	19.796	15.28	11.387
2021-06-30 23:25:00		25.502	23.239	19.796	15.28	11.398
2021-06-30 23:30:00		25.491	23.271	19.828	15.291	11.441
2021-06-30 23:35:00		25.512	23.281	19.817	15.259	11.473
2021-06-30 23:40:00		25.48	23.271	19.817	15.238	11.516
2021-06-30 23:45:00		25.502	23.249	19.817	15.205	11.527
2021-06-30 23:50:00		25.544	23.271	19.817	15.195	11.559
2021-06-30 23:55:00		25.544	23.249	19.796	15.163	11.613
2021-07-01 00:00:00		25.544	23.292	19.796	15.13	11.613
2021-07-01 00:05:00		25.544	23.271	19.817	15.12	11.634
2021-07-01 00:10:00		25.566	23.26	19.828	15.109	11.655
2021-07-01 00:15:00		25.566	23.249	19.828	15.152	11.698
2021-07-01 00:20:00		25.587	23.26	19.828	15.13	11.72
2021-07-01 00:25:00		25.566	23.26	19.849	15.109	11.698
2021-07-01 00:30:00		25.555	23.249	19.871	15.13	11.655
2021-07-01 00:35:00		25.566	23.249	19.849	15.141	11.666
2021-07-01 00:40:00		25.544	23.26	19.86	15.13	11.645
2021-07-01 00:45:00		25.534	23.271	19.871	15.13	11.623
2021-07-01 00:50:00		25.544	23.26	19.892	15.141	11.634
2021-07-01 00:55:00		25.544	23.239	19.871	15.152	11.602
2021-07-01 01:00:00		25.555	23.239	19.914	15.163	11.559
2021-07-01 01:05:00		25.555	23.239	19.924	15.163	11.537
2021-07-01 01:10:00		25.544	23.228	19.914	15.173	11.484
2021-07-01 01:15:00		25.555	23.228	19.935	15.195	11.473
2021-07-01 01:20:00		25.566	23.217	19.946	15.184	11.441
2021-07-01 01:25:00		25.555	23.196	19.946	15.173	11.419
2021-07-01 01:30:00		25.577	23.185	19.946	15.173	11.43
2021-07-01 01:35:00		25.566	23.196	19.903	15.173	11.43
2021-07-01 01:40:00		25.566	23.196	19.924	15.195	11.452
2021-07-01 01:45:00		25.566	23.206	19.882	15.216	11.473
2021-07-01 01:50:00		25.555	23.206	19.882	15.238	11.505
2021-07-01 01:55:00		25.577	23.196	19.882	15.259	11.516
2021-07-01 02:00:00		25.555	23.185	19.882	15.259	11.516
2021-07-01 02:05:00		25.566	23.185	19.86	15.259	11.548
2021-07-01 02:10:00		25.566	23.206	19.871	15.238	11.537
2021-07-01 02:15:00		25.555	23.217	19.86	15.248	11.559
2021-07-01 02:20:00		25.577	23.185	19.828	15.238	11.57
2021-07-01 02:25:00		25.555	23.185	19.817	15.248	11.591
2021-07-01 02:30:00		25.555	23.228	19.806	15.238	11.613
2021-07-01 02:35:00		25.555	23.206	19.817	15.248	11.623
2021-07-01 02:40:00		25.544	23.185	19.806	15.238	11.634
2021-07-01 02:45:00		25.544	23.185	19.796	15.248	11.634
2021-07-01 02:50:00		25.512	23.228	19.806	15.248	11.623
2021-07-01 02:55:00		25.534	23.228	19.796	15.238	11.613
2021-07-01 03:00:00		25.544	23.228	19.796	15.227	11.623
2021-07-01 03:05:00		25.523	23.217	19.796	15.205	11.613
2021-07-01 03:10:00		25.544	23.228	19.785	15.195	11.613
2021-07-01 03:15:00		25.512	23.228	19.806	15.173	11.602
2021-07-01 03:20:00		25.534	23.239	19.774	15.195	11.645
2021-07-01 03:25:00		25.555	23.228	19.774	15.184	11.623
2021-07-01 03:30:00		25.534	23.228	19.774	15.173	11.634
2021-07-01 03:35:00		25.534	23.217	19.764	15.152	11.655
2021-07-01 03:40:00		25.566	23.217	19.753	15.163	11.655
2021-07-01 03:45:00		25.534	23.228	19.742	15.184	11.634
2021-07-01 03:50:00		25.544	23.228	19.753	15.173	11.623
2021-07-01 03:55:00		25.566	23.185	19.742	15.163	11.602
2021-07-01 04:00:00		25.534	23.217	19.753	15.152	11.602
2021-07-01 04:05:00		25.577	23.206	19.731	15.173	11.57
2021-07-01 04:10:00		25.523	23.206	19.774	15.173	11.548
2021-07-01 04:15:00		25.512	23.228	19.764	15.195	11.591
2021-07-01 04:20:00		25.534	23.206	19.753	15.173	11.591
2021-07-01 04:25:00		25.534	23.196	19.774	15.152	11.58
2021-07-01 04:30:00		25.512	23.228	19.785	15.152	11.548
2021-07-01 04:35:00		25.502	23.228	19.774	15.152	11.527
2021-07-01 04:40:00		25.523	23.206	19.817	15.173	11.505
2021-07-01 04:45:00		25.534	23.196	19.828	15.173	11.473
2021-07-01 04:50:00		25.512	23.228	19.817	15.13	11.452
2021-07-01 04:55:00		25.512	23.249	19.828	15.141	11.473
2021-07-01 05:00:00		25.502	23.206	19.796	15.195	11.452
2021-07-01 05:05:00		25.523	23.228	19.839	15.163	11.462
2021-07-01 05:10:00		25.502	23.206	19.871	15.163	11.473
2021-07-01 05:15:00		25.502	23.228	19.839	15.163	11.495
2021-07-01 05:20:00		25.502	23.228	19.871	15.163	11.516
2021-07-01 05:25:00		25.534	23.217	19.871	15.173	11.527
2021-07-01 05:30:00		25.534	23.239	19.849	15.163	11.548
2021-07-01 05:35:00		25.534	23.196	19.839	15.173	11.548
2021-07-01 05:40:00		25.566	23.217	19.828	15.205	11.57
2021-07-01 05:45:00		25.566	23.206	19.828	15.195	11.548
2021-07-01 05:50:00		25.523	23.206	19.828	15.195	11.57
2021-07-01 05:55:00		25.598	23.217	19.839	15.205	11.57
2021-07-01 06:00:00		25.555	23.206	19.817	15.195	11.559
2021-07-01 06:05:00		25.555	23.206	19.828	15.216	11.559
2021-07-01 06:10:00		25.566	23.206	19.828	15.248	11.548
2021-07-01 06:15:00		25.587	23.206	19.796	15.27	11.559
2021-07-01 06:20:00		25.566	23.217	19.828	15.238	11.548
2021-07-01 06:25:00		25.609	23.185	19.806	15.28	11.548
2021-07-01 06:30:00		25.566	23.196	19.849	15.259	11.559
2021-07-01 06:35:00		25.502	23.174	19.828	15.238	11.516
2021-07-01 06:40:00		25.534	23.163	19.785	15.259	11.548
2021-07-01 06:45:00		25.459	23.174	19.806	15.238	11.548
2021-07-01 06:50:00		25.405	23.185	19.849	15.248	11.58
2021-07-01 06:55:00		25.384	23.153	19.839	15.259	11.613
2021-07-01 07:00:00		25.448	23.206	19.882	15.248	11.655
2021-07-01 07:05:00		25.512	23.163	19.871	15.248	11.645
2021-07-01 07:10:00		25.502	23.185	19.849	15.28	11.634
2021-07-01 07:15:00		25.502	23.206	19.828	15.195	11.634
2021-07-01 07:20:00		25.534	23.206	19.806	15.195	11.602
2021-07-01 07:25:00		25.566	23.206	19.806	15.141	11.613
2021-07-01 07:30:00		25.512	23.206	19.785	15.13	11.634
2021-07-01 07:35:00		25.491	23.206	19.796	15.109	11.655
2021-07-01 07:40:00		25.577	23.271	19.806	15.141	11.688
2021-07-01 07:45:00		25.695	23.228	19.796	15.184	11.73
2021-07-01 07:50:00		25.695	23.26	19.753	15.173	11.752
2021-07-01 07:55:00		25.673	23.239	19.742	15.216	11.763
2021-07-01 08:00:00		25.566	23.217	19.753	15.205	11.72
2021-07-01 08:05:00		25.523	23.249	19.753	15.248	11.677
2021-07-01 08:10:00		25.459	23.239	19.71	15.238	11.623
2021-07-01 08:15:00		25.448	23.228	19.742	15.238	11.58
2021-07-01 08:20:00		25.469	23.217	19.753	15.27	11.505
2021-07-01 08:25:00		25.555	23.228	19.764	15.27	11.452
2021-07-01 08:30:00		25.502	23.26	19.785	15.248	11.452
2021-07-01 08:35:00		25.512	23.271	19.764	15.238	11.43
2021-07-01 08:40:00		25.512	23.292	19.785	15.248	11.441
2021-07-01 08:45:00		25.512	23.271	19.817	15.205	11.377
2021-07-01 08:50:00		25.534	23.249	19.817	15.227	11.355
2021-07-01 08:55:00		25.544	23.26	19.817	15.184	11.409
2021-07-01 09:00:00		25.566	23.271	19.817	15.13	11.409
2021-07-01 09:05:00		25.544	23.26	19.806	15.173	11.377
2021-07-01 09:10:00		25.523	23.249	19.817	15.152	11.441
2021-07-01 09:15:00		25.534	23.249	19.849	15.152	11.495
2021-07-01 09:20:00		25.534	23.249	19.806	15.173	11.57
2021-07-01 09:25:00		25.534	23.26	19.828	15.184	11.634
2021-07-01 09:30:00		25.534	23.239	19.796	15.195	11.677
2021-07-01 09:35:00		25.534	23.228	19.796	15.195	11.741
2021-07-01 09:40:00		25.587	23.228	19.796	15.195	11.73
2021-07-01 09:45:00		25.555	23.281	19.774	15.184	11.72
2021-07-01 09:50:00		25.491	23.271	19.796	15.173	11.698
2021-07-01 09:55:00		25.491	23.271	19.796	15.173	11.645
2021-07-01 10:00:00		25.523	23.281	19.828	15.173	11.602
2021-07-01 10:05:00		25.555	23.303	19.86	15.195	11.57
2021-07-01 10:10:00		25.534	23.335	19.86	15.184	11.559
2021-07-01 10:15:00		25.523	23.303	19.871	15.195	11.505
2021-07-01 10:20:00		25.555	23.335	19.914	15.184	11.495
2021-07-01 10:25:00		25.598	23.314	19.892	15.195	11.516
2021-07-01 10:30:00		25.609	23.292	19.903	15.195	11.473
2021-07-01 10:35:00		25.609	23.324	19.871	15.195	11.462
2021-07-01 10:40:00		25.63	23.271	19.86	15.227	11.462
2021-07-01 10:45:00		25.652	23.292	19.892	15.216	11.473
2021-07-01 10:50:00		25.662	23.303	19.882	15.238	11.548
2021-07-01 10:55:00		25.695	23.324	19.892	15.28	11.602
2021-07-01 11:00:00		25.705	23.303	19.849	15.259	11.634
2021-07-01 11:05:00		25.759	23.303	19.828	15.291	11.634
2021-07-01 11:10:00		25.737	23.324	19.796	15.28	11.634
2021-07-01 11:15:00		25.684	23.303	19.774	15.313	11.645
2021-07-01 11:20:00		25.695	23.292	19.785	15.291	11.655
2021-07-01 11:25:00		25.662	23.303	19.731	15.27	11.623
2021-07-01 11:30:00		25.727	23.335	19.796	15.259	11.634
2021-07-01 11:35:00		25.695	23.303	19.828	15.323	11.613
2021-07-01 11:40:00		25.673	23.335	19.828	15.323	11.666
2021-07-01 11:45:00		25.695	23.335	19.817	15.27	11.623
2021-07-01 11:50:00		25.705	23.324	19.785	15.28	11.645
2021-07-01 11:55:00		25.662	23.303	19.742	15.238	11.634
2021-07-01 12:00:00		25.684	23.292	19.796	15.205	11.623
2021-07-01 12:05:00		25.673	23.314	19.796	15.216	11.559
2021-07-01 12:10:00		25.705	23.314	19.828	15.227	11.548
2021-07-01 12:15:00		25.716	23.303	19.849	15.259	11.613
2021-07-01 12:20:00		25.662	23.324	19.871	15.27	11.623
2021-07-01 12:25:00		25.695	23.303	19.882	15.27	11.602
2021-07-01 12:30:00		25.716	23.314	19.903	15.248	11.613
2021-07-01 12:35:00		25.737	23.335	19.882	15.27	11.602
2021-07-01 12:40:00		25.695	23.356	19.86	15.227	11.57
2021-07-01 12:45:00		25.705	23.356	19.871	15.195	11.537
2021-07-01 12:50:00		25.77	23.41	19.882	15.163	11.548
2021-07-01 12:55:00		25.78	23.367	19.882	15.152	11.559
2021-07-01 13:00:00		25.823	23.346	19.806	15.152	11.548
2021-07-01 13:05:00		25.866	23.303	19.817	15.152	11.559
2021-07-01 13:10:00		25.92	23.281	19.892	15.163	11.548
2021-07-01 13:15:00		25.963	23.271	19.892	15.173	11.602
2021-07-01 13:20:00		25.952	23.271	19.903	15.173	11.666
2021-07-01 13:25:00		25.92	23.303	19.892	15.184	11.688
2021-07-01 13:30:00		25.909	23.356	19.849	15.238	11.666
2021-07-01 13:35:00		25.866	23.314	19.871	15.28	11.591
2021-07-01 13:40:00		25.845	23.335	19.796	15.323	11.537
2021-07-01 13:45:00		25.909	23.367	19.796	15.28	11.516
2021-07-01 13:50:00		25.952	23.421	19.828	15.28	11.495
2021-07-01 13:55:00		25.931	23.356	19.806	15.248	11.484
2021-07-01 14:00:00		25.973	23.389	19.828	15.313	11.452
2021-07-01 14:05:00		25.973	23.389	19.892	15.27	11.462
2021-07-01 14:10:00		25.941	23.389	19.806	15.248	11.527
2021-07-01 14:15:00		25.941	23.356	19.839	15.216	11.516
2021-07-01 14:20:00		25.973	23.41	19.871	15.238	11.495
2021-07-01 14:25:00		25.973	23.41	19.924	15.248	11.516
2021-07-01 14:30:00		26.038	23.453	19.924	15.205	11.484
2021-07-01 14:35:00		26.113	23.496	19.903	15.238	11.484
2021-07-01 14:40:00		26.102	23.442	19.871	15.248	11.473
2021-07-01 14:45:00		26.188	23.389	19.882	15.28	11.441
2021-07-01 14:50:00		26.209	23.367	19.839	15.259	11.441
2021-07-01 14:55:00		26.177	23.346	19.839	15.205	11.57
2021-07-01 15:00:00		26.124	23.378	19.817	15.173	11.72
2021-07-01 15:05:00		26.059	23.389	19.785	15.238	11.752
2021-07-01 15:10:00		25.963	23.399	19.764	15.291	11.688
2021-07-01 15:15:00		26.091	23.453	19.828	15.259	11.688
2021-07-01 15:20:00		26.134	23.464	19.839	15.195	11.72
2021-07-01 15:25:00		26.145	23.464	19.817	15.205	11.73
2021-07-01 15:30:00		26.124	23.453	19.828	15.205	11.709
2021-07-01 15:35:00		26.102	23.324	19.924	15.248	11.634
2021-07-01 15:40:00		26.166	23.335	20	15.238	11.645
2021-07-01 15:45:00		26.124	23.378	20	15.259	11.645
2021-07-01 15:50:00		26.134	23.432	19.989	15.205	11.613
2021-07-01 15:55:00		26.231	23.464	20.053	15.184	11.548
2021-07-01 16:00:00		26.317	23.485	20	15.173	11.462
2021-07-01 16:05:00		26.274	23.507	19.86	15.13	11.409
2021-07-01 16:10:00		26.145	23.496	19.806	15.098	11.409
2021-07-01 16:15:00		26.038	23.517	19.849	15.077	11.452
2021-07-01 16:20:00		26.027	23.528	19.817	15.066	11.537
2021-07-01 16:25:00		26.059	23.496	19.817	15.184	11.591
2021-07-01 16:30:00		25.952	23.571	19.806	15.27	11.623
2021-07-01 16:35:00		26.006	23.582	19.806	15.356	11.602
2021-07-01 16:40:00		26.07	23.582	19.785	15.42	11.58
2021-07-01 16:45:00		26.07	23.582	19.849	15.366	11.677
2021-07-01 16:50:00		26.102	23.55	19.839	15.388	11.655
2021-07-01 16:55:00		26.145	23.528	19.882	15.334	11.645
2021-07-01 17:00:00		26.134	23.485	19.882	15.313	11.655
2021-07-01 17:05:00		26.145	23.442	19.871	15.323	11.548
2021-07-01 17:10:00		26.188	23.464	19.892	15.238	11.527
2021-07-01 17:15:00		26.231	23.539	19.849	15.216	11.462
2021-07-01 17:20:00		26.295	23.571	19.839	15.216	11.452
2021-07-01 17:25:00		26.263	23.582	19.839	15.205	11.419
2021-07-01 17:30:00		26.317	23.592	19.806	15.195	11.387
2021-07-01 17:35:00		26.349	23.528	19.806	15.238	11.473
2021-07-01 17:40:00		26.242	23.474	19.849	15.28	11.441
2021-07-01 17:45:00		26.242	23.474	19.882	15.238	11.452
2021-07-01 17:50:00		26.22	23.496	19.935	15.195	11.441
2021-07-01 17:55:00		26.231	23.464	19.903	15.12	11.537
2021-07-01 18:00:00		26.231	23.464	19.871	15.12	11.613
2021-07-01 18:05:00		26.274	23.442	19.914	15.227	11.688
2021-07-01 18:10:00		26.295	23.421	19.967	15.28	11.763
2021-07-01 18:15:00		26.263	23.389	19.967	15.238	11.816
2021-07-01 18:20:00		26.36	23.389	19.989	15.205	11.816
2021-07-01 18:25:00		26.392	23.399	19.989	15.195	11.816
2021-07-01 18:30:00		26.381	23.389	20.042	15.163	11.763
2021-07-01 18:35:00		26.392	23.346	19.957	15.184	11.57
2021-07-01 18:40:00		26.381	23.356	19.957	15.152	11.484
2021-07-01 18:45:00		26.37	23.356	19.946	15.152	11.43
2021-07-01 18:50:00		26.381	23.399	19.924	15.141	11.43
2021-07-01 18:55:00		26.392	23.421	19.957	15.173	11.452
2021-07-01 19:00:00		26.381	23.453	19.967	15.173	11.484
2021-07-01 19:05:00		26.392	23.453	19.967	15.238	11.473
2021-07-01 19:10:00		26.338	23.442	19.882	15.28	11.43
2021-07-01 19:15:00		26.37	23.442	19.892	15.259	11.452
2021-07-01 19:20:00		26.36	23.442	19.903	15.291	11.441
2021-07-01 19:25:00		26.349	23.432	19.871	15.27	11.516
2021-07-01 19:30:00		26.317	23.389	19.839	15.291	11.527
2021-07-01 19:35:00		26.295	23.453	19.828	15.313	11.537
2021-07-01 19:40:00		26.242	23.474	19.806	15.28	11.57
2021-07-01 19:45:00		26.284	23.528	19.849	15.323	11.58
2021-07-01 19:50:00		26.317	23.528	19.817	15.313	11.591
2021-07-01 19:55:00		26.327	23.507	19.86	15.334	11.591
2021-07-01 20:00:00		26.327	23.507	19.817	15.323	11.548
2021-07-01 20:05:00		26.36	23.453	19.828	15.28	11.527
2021-07-01 20:10:00		26.317	23.453	19.806	15.302	11.495
2021-07-01 20:15:00		26.295	23.432	19.806	15.28	11.495
2021-07-01 20:20:00		26.327	23.485	19.785	15.238	11.505
2021-07-01 20:25:00		26.274	23.485	19.742	15.259	11.548
2021-07-01 20:30:00		26.306	23.496	19.796	15.28	11.548
2021-07-01 20:35:00		26.284	23.517	19.828	15.248	11.591
2021-07-01 20:40:00		26.274	23.507	19.796	15.238	11.623
2021-07-01 20:45:00		26.252	23.528	19.839	15.216	11.688
2021-07-01 20:50:00		26.295	23.507	19.796	15.195	11.655
2021-07-01 20:55:00		26.242	23.464	19.817	15.205	11.58
2021-07-01 21:00:00		26.199	23.485	19.839	15.195	11.537
2021-07-01 21:05:00		26.22	23.517	19.828	15.173	11.537
2021-07-01 21:10:00		26.145	23.464	19.774	15.195	11.58
2021-07-01 21:15:00		26.156	23.507	19.731	15.205	11.655
2021-07-01 21:20:00		26.156	23.485	19.774	15.216	11.677
2021-07-01 21:25:00		26.188	23.474	19.774	15.173	11.72
2021-07-01 21:30:00		26.166	23.517	19.828	15.205	11.73
2021-07-01 21:35:00		26.188	23.485	19.828	15.205	11.698
2021-07-01 21:40:00		26.209	23.453	19.828	15.163	11.677
2021-07-01 21:45:00		26.209	23.474	19.828	15.184	11.602
2021-07-01 21:50:00		26.166	23.474	19.871	15.163	11.548
2021-07-01 21:55:00		26.188	23.507	19.882	15.195	11.537
2021-07-01 22:00:00		26.177	23.485	19.849	15.184	11.559
2021-07-01 22:05:00		26.188	23.539	19.849	15.227	11.548
2021-07-01 22:10:00		26.177	23.496	19.839	15.216	11.527
2021-07-01 22:15:00		26.166	23.485	19.817	15.205	11.537
2021-07-01 22:20:00		26.156	23.453	19.839	15.173	11.58
2021-07-01 22:25:00		26.177	23.474	19.86	15.195	11.591
2021-07-01 22:30:00		26.22	23.496	19.892	15.173	11.548
2021-07-01 22:35:00		26.209	23.474	19.882	15.216	11.527
2021-07-01 22:40:00		26.177	23.464	19.903	15.238	11.484
2021-07-01 22:45:00		26.199	23.464	19.86	15.259	11.484
2021-07-01 22:50:00		26.199	23.464	19.871	15.28	11.409
2021-07-01 22:55:00		26.263	23.41	19.871	15.27	11.43
2021-07-01 23:00:00		26.327	23.432	19.871	15.28	11.441
2021-07-01 23:05:00		26.36	23.41	19.871	15.302	11.409
2021-07-01 23:10:00		26.445	23.432	19.882	15.28	11.43
2021-07-01 23:15:00		26.553	23.432	19.914	15.291	11.43
2021-07-01 23:20:00		26.542	23.432	19.892	15.28	11.462
2021-07-01 23:25:00		26.413	23.453	19.924	15.259	11.462
2021-07-01 23:30:00		26.445	23.41	19.935	15.27	11.505
2021-07-01 23:35:00		26.477	23.399	19.892	15.259	11.559
2021-07-01 23:40:00		26.413	23.389	19.86	15.27	11.591
2021-07-01 23:45:00		26.424	23.378	19.903	15.248	11.613
2021-07-01 23:50:00		26.445	23.389	19.957	15.259	11.655
2021-07-01 23:55:00		26.456	23.453	19.924	15.291	11.698
2021-07-02 00:00:00		26.445	23.432	19.946	15.28	11.709
2021-07-02 00:05:00		26.424	23.442	19.967	15.291	11.666
2021-07-02 00:10:00		26.381	23.421	19.882	15.248	11.613
2021-07-02 00:15:00		26.37	23.432	19.839	15.238	11.57
2021-07-02 00:20:00		26.36	23.453	19.86	15.216	11.527
2021-07-02 00:25:00		26.306	23.442	19.839	15.238	11.505
2021-07-02 00:30:00		26.306	23.442	19.839	15.216	11.516
2021-07-02 00:35:00		26.295	23.453	19.86	15.238	11.537
2021-07-02 00:40:00		26.295	23.453	19.806	15.302	11.548
2021-07-02 00:45:00		26.252	23.453	19.796	15.313	11.57
2021-07-02 00:50:00		26.231	23.474	19.796	15.291	11.58
2021-07-02 00:55:00		26.22	23.453	19.796	15.291	11.613
2021-07-02 01:00:00		26.188	23.442	19.753	15.302	11.655
2021-07-02 01:05:00		26.177	23.453	19.774	15.27	11.655
2021-07-02 01:10:00		26.177	23.432	19.764	15.248	11.602
2021-07-02 01:15:00		26.145	23.442	19.753	15.238	11.516
2021-07-02 01:20:00		26.124	23.453	19.785	15.216	11.505
2021-07-02 01:25:00		26.124	23.453	19.742	15.216	11.495
2021-07-02 01:30:00		26.113	23.453	19.764	15.195	11.516
2021-07-02 01:35:00		26.081	23.432	19.796	15.163	11.537
2021-07-02 01:40:00		26.091	23.442	19.774	15.173	11.505
2021-07-02 01:45:00		26.059	23.453	19.796	15.163	11.505
2021-07-02 01:50:00		26.038	23.442	19.785	15.152	11.505
2021-07-02 01:55:00		26.027	23.464	19.796	15.184	11.505
2021-07-02 02:00:00		26.006	23.464	19.785	15.184	11.495
2021-07-02 02:05:00		25.995	23.464	19.796	15.184	11.495
2021-07-02 02:10:00		25.973	23.474	19.86	15.163	11.484
2021-07-02 02:15:00		25.995	23.485	19.839	15.152	11.527
2021-07-02 02:20:00		25.952	23.464	19.828	15.152	11.527
2021-07-02 02:25:00		25.931	23.464	19.839	15.152	11.527
2021-07-02 02:30:00		25.941	23.464	19.839	15.173	11.495
2021-07-02 02:35:00		25.898	23.474	19.796	15.163	11.516
2021-07-02 02:40:00		25.898	23.464	19.839	15.173	11.537
2021-07-02 02:45:00		25.909	23.474	19.828	15.152	11.537
2021-07-02 02:50:00		25.877	23.453	19.828	15.152	11.548
2021-07-02 02:55:00		25.866	23.453	19.86	15.173	11.516
2021-07-02 03:00:00		25.855	23.485	19.839	15.152	11.505
2021-07-02 03:05:00		25.845	23.464	19.839	15.163	11.484
2021-07-02 03:10:00		25.823	23.474	19.828	15.184	11.452
2021-07-02 03:15:00		25.77	23.464	19.828	15.216	11.43
2021-07-02 03:20:00		25.77	23.464	19.817	15.195	11.441
2021-07-02 03:25:00		25.748	23.453	19.849	15.227	11.462
2021-07-02 03:30:00		25.737	23.442	19.871	15.238	11.452
2021-07-02 03:35:00		25.737	23.464	19.839	15.259	11.473
2021-07-02 03:40:00		25.695	23.432	19.828	15.238	11.473
2021-07-02 03:45:00		25.684	23.421	19.839	15.248	11.505
2021-07-02 03:50:00		25.705	23.453	19.849	15.259	11.505
2021-07-02 03:55:00		25.652	23.442	19.86	15.227	11.484
2021-07-02 04:00:00		25.652	23.432	19.849	15.238	11.527
2021-07-02 04:05:00		25.652	23.485	19.839	15.248	11.527
2021-07-02 04:10:00		25.63	23.464	19.839	15.27	11.537
2021-07-02 04:15:00		25.619	23.442	19.839	15.291	11.548
2021-07-02 04:20:00		25.577	23.442	19.871	15.238	11.57
2021-07-02 04:25:00		25.587	23.464	19.839	15.259	11.591
2021-07-02 04:30:00		25.566	23.453	19.86	15.248	11.58
2021-07-02 04:35:00		25.555	23.442	19.86	15.27	11.591
2021-07-02 04:40:00		25.544	23.453	19.806	15.227	11.602
2021-07-02 04:45:00		25.512	23.453	19.817	15.259	11.645
2021-07-02 04:50:00		25.523	23.432	19.828	15.227	11.645
2021-07-02 04:55:00		25.502	23.41	19.796	15.238	11.645
2021-07-02 05:00:00		25.491	23.453	19.828	15.259	11.655
2021-07-02 05:05:00		25.437	23.421	19.828	15.259	11.666
2021-07-02 05:10:00		25.437	23.421	19.828	15.27	11.623
2021-07-02 05:15:00		25.426	23.421	19.849	15.248	11.634
2021-07-02 05:20:00		25.426	23.378	19.849	15.238	11.602
2021-07-02 05:25:00		25.384	23.432	19.839	15.259	11.602
2021-07-02 05:30:00		25.394	23.432	19.806	15.238	11.559
2021-07-02 05:35:00		25.362	23.41	19.817	15.216	11.559
2021-07-02 05:40:00		25.351	23.41	19.828	15.238	11.516
2021-07-02 05:45:00		25.341	23.389	19.828	15.227	11.505
2021-07-02 05:50:00		25.319	23.41	19.871	15.195	11.505
2021-07-02 05:55:00		25.298	23.421	19.839	15.205	11.495
2021-07-02 06:00:00		25.298	23.453	19.817	15.205	11.484
2021-07-02 06:05:00		25.266	23.41	19.828	15.195	11.484
2021-07-02 06:10:00		25.266	23.432	19.796	15.195	11.505
2021-07-02 06:15:00		25.255	23.421	19.796	15.195	11.516
2021-07-02 06:20:00		25.233	23.41	19.753	15.173	11.473
2021-07-02 06:25:00		25.223	23.421	19.796	15.216	11.505
2021-07-02 06:30:00		25.19	23.442	19.785	15.195	11.505
2021-07-02 06:35:00		25.19	23.41	19.774	15.205	11.505
2021-07-02 06:40:00		25.19	23.421	19.796	15.227	11.548
2021-07-02 06:45:00		25.18	23.453	19.764	15.238	11.527
2021-07-02 06:50:00		25.148	23.41	19.764	15.216	11.516
2021-07-02 06:55:00		25.137	23.367	19.753	15.227	11.516
2021-07-02 07:00:00		25.137	23.41	19.764	15.227	11.495
2021-07-02 07:05:00		25.126	23.389	19.764	15.173	11.473
2021-07-02 07:10:00		25.126	23.399	19.785	15.184	11.473
2021-07-02 07:15:00		25.083	23.41	19.774	15.195	11.495
2021-07-02 07:20:00		25.115	23.421	19.806	15.173	11.473
2021-07-02 07:25:00		25.083	23.453	19.806	15.152	11.484
2021-07-02 07:30:00		25.083	23.421	19.817	15.173	11.505
2021-07-02 07:35:00		25.073	23.421	19.839	15.184	11.527
2021-07-02 07:40:00		25.105	23.421	19.817	15.184	11.505
2021-07-02 07:45:00		25.073	23.453	19.785	15.173	11.505
2021-07-02 07:50:00		25.073	23.442	19.806	15.173	11.516
2021-07-02 07:55:00		25.062	23.442	19.806	15.205	11.527
2021-07-02 08:00:00		25.03	23.453	19.785	15.195	11.505
2021-07-02 08:05:00		25.062	23.464	19.785	15.227	11.527
2021-07-02 08:10:00		25.051	23.453	19.785	15.216	11.495
2021-07-02 08:15:00		25.04	23.453	19.796	15.195	11.559
2021-07-02 08:20:00		25.04	23.474	19.806	15.205	11.57
2021-07-02 08:25:00		25.019	23.442	19.764	15.227	11.58
2021-07-02 08:30:00		25.051	23.432	19.785	15.238	11.623
2021-07-02 08:35:00		25.051	23.432	19.785	15.216	11.602
2021-07-02 08:40:00		25.03	23.442	19.828	15.302	11.58
2021-07-02 08:45:00		25.008	23.432	19.828	15.291	11.58
2021-07-02 08:50:00		25.03	23.464	19.849	15.27	11.559
2021-07-02 08:55:00		25.03	23.432	19.839	15.27	11.548
2021-07-02 09:00:00		25.04	23.432	19.796	15.238	11.516
2021-07-02 09:05:00		25.008	23.453	19.817	15.27	11.527
2021-07-02 09:10:00		25.019	23.453	19.828	15.216	11.516
2021-07-02 09:15:00		25.04	23.442	19.785	15.205	11.495
2021-07-02 09:20:00		25.03	23.485	19.817	15.248	11.505
2021-07-02 09:25:00		25.019	23.453	19.86	15.248	11.548
